trialNum,songNumber,songFileName,songDur,fixTime,responded,rt,postMusicTime,reply,promptRT,choicesMC,respMC,rtMC,outcomeMC,preFeedbackTime,participant_id,trial_index,note_count,trial_window_sec,note_rate,rt_numeric,promptRT_numeric,rtMC_numeric,datetime,age,sex,handedness,cch,session_date,session_month,session_weekday,global_field_power,delta_power,theta_power,alpha_power,beta_power,reply_present,valid_familiarity_rt,responded_label,trial_progress,age_zscore,song_name_clean,log_delta_power,log_theta_power,log_alpha_power,log_beta_power,participant_trial_count,participant_response_rate,participant_mc_accuracy,participant_median_rt,mean_global_field_power,mean_alpha_power,mean_beta_power,log_mean_alpha_power,log_mean_beta_power,song_sample_n,song_response_rate,song_mean_rt,song_median_rt,song_mc_accuracy,mean_note_rate,song_mean_alpha_power,song_mean_beta_power
31,76,my girl.wav,10.44498866213152,0.4259221590486811,0,,0.4656533567611655,,2.575828199740499,24    1  112   76,1,1.778531100135297,0,1.137690061310188,sub-01,30,50,22.741999999999962,2.198575323190576,,2.575828199740499,1.778531100135297,2024-04-03 12:49:04,24,M,L,N,2024-04-03,2024-04,Wednesday,14.017682947374562,9.27682865358106e-12,2.0877386269816664e-12,9.528639440018625e-13,9.912866795551843e-14,False,False,Not familiar,0.4189189189189189,0.15957810787389587,my girl,-11.032600464906405,-11.68032387346904,-12.020969106274084,-13.003800729627736,74,0.5405405405405406,0.5,3.83406709972769,17.38308463073766,1.4294691115612945e-12,1.104487110098081e-13,-11.844825224582605,-12.956839348190863,15,0.4666666666666667,4.44108500000896,3.785495100004482,0.4666666666666667,1.4683532367181198,1.262239123804786e-12,1.6949686126622668e-13
32,39,everlasting love.wav,8.305986394557824,0.4935772854959673,0,,0.4134038325984534,,2.126010000240058,120   39   30   10,2,2.400215100031346,1,1.120936782227374,sub-01,31,44,21.174999999999955,2.077922077922082,,2.126010000240058,2.400215100031346,2024-04-03 12:49:04,24,M,L,N,2024-04-03,2024-04,Wednesday,32.86649911844281,3.155313279553924e-11,6.4434484083402265e-12,4.487715283045488e-12,1.1294403823393245e-13,False,False,Not familiar,0.43243243243243246,0.15957810787389587,everlasting love,-10.500957514763078,-11.190881644458171,-11.347974704096949,-12.94713668843055,74,0.5405405405405406,0.5,3.83406709972769,17.38308463073766,1.4294691115612945e-12,1.104487110098081e-13,-11.844825224582605,-12.956839348190863,19,0.05263157894736842,2.069657400017604,2.069657400017604,0.3157894736842105,1.812904872125708,7.736665851025673e-13,1.9795870002147186e-13
33,108,take me out to the ballgame.wav,6.194013605442177,0.4247005004691402,1,4.64964779978618,0.4839616414813442,Childhood,9.143129999749362,108   56    5   90,1,2.887653000187129,1,1.019671932986512,sub-01,32,20,24.942000000000007,0.8018603159329643,4.64964779978618,9.143129999749362,2.887653000187129,2024-04-03 12:49:04,24,M,L,N,2024-04-03,2024-04,Wednesday,18.96813489254632,5.808603128904603e-12,1.189307294453248e-12,1.271469170332073e-12,1.809275820963745e-13,True,True,Familiar,0.44594594594594594,0.15957810787389587,take me out to the ballgame,-11.235928295552487,-11.924705917422862,-11.895694165820151,-12.74249522065186,74,0.5405405405405406,0.5,3.83406709972769,17.38308463073766,1.4294691115612945e-12,1.104487110098081e-13,-11.844825224582605,-12.956839348190863,16,0.5,4.1551957374904305,4.353288149890432,0.8125,0.9950583338603297,5.742100962856405e-13,1.5861912842816915e-13
34,33,do as I'm doing.wav,11.67102040816327,0.4114586744815825,0,,0.4954824116585843,,2.27095689997077,56  114   33   57,2,2.951866899617016,0,1.034486085899519,sub-01,33,108,24.543000000000006,4.400440044004399,,2.27095689997077,2.951866899617016,2024-04-03 12:49:04,24,M,L,N,2024-04-03,2024-04,Wednesday,16.77083608347533,4.0121969621647686e-12,1.1045107063499232e-12,1.0447173405698392e-12,9.960428173143328e-14,False,False,Not familiar,0.4594594594594595,0.15957810787389587,do as I'm doing,-11.396617755242431,-11.9568300700269,-11.981001196668664,-13.001721991974236,74,0.5405405405405406,0.5,3.83406709972769,17.38308463073766,1.4294691115612945e-12,1.104487110098081e-13,-11.844825224582605,-12.956839348190863,15,0.13333333333333333,3.342006049999327,3.342006049999327,0.4666666666666667,3.7877431969898137,8.220157298330652e-13,1.48578870553703e-13
35,112,the brady bunch.wav,9.331020408163266,0.4588523653598776,0,,0.4835901923689424,,2.264566199854016,50   30  112   61,3,4.289885899983346,1,1.149857551202275,sub-01,34,42,23.454000000000065,1.7907393195190537,,2.264566199854016,4.289885899983346,2024-04-03 12:49:04,24,M,L,N,2024-04-03,2024-04,Wednesday,21.84253101125363,4.904229677632494e-12,9.735183574691747e-13,5.583334445794952e-13,1.0579743347734597e-13,False,False,Not familiar,0.47297297297297297,0.15957810787389587,the brady bunch,-11.309429198890813,-12.011655854649964,-12.253106356814996,-12.975524867651929,74,0.5405405405405406,0.5,3.83406709972769,17.38308463073766,1.4294691115612945e-12,1.104487110098081e-13,-11.844825224582605,-12.956839348190863,14,0.14285714285714285,6.53285150002921,6.53285150002921,0.2857142857142857,1.7217364026048556,6.199122283172058e-13,1.5210201265547694e-13
36,111,the bare necessities.wav,8.511020408163265,0.4946161052868261,0,,0.415892097777562,,1.511408400256187,111   90   28  104,1,2.611301600001752,1,1.041508018058244,sub-01,35,52,20.11099999999999,2.5856496444731754,,1.511408400256187,2.611301600001752,2024-04-03 12:49:04,24,M,L,N,2024-04-03,2024-04,Wednesday,15.172172055355052,7.363183371493863e-13,5.201133229518416e-13,3.4219722410902794e-13,9.721479146675208e-14,False,False,Not familiar,0.4864864864864865,0.15957810787389587,the bare necessities,-12.132934383791087,-12.283902021421552,-12.465723517761083,-13.012267651085429,74,0.5405405405405406,0.5,3.83406709972769,17.38308463073766,1.4294691115612945e-12,1.104487110098081e-13,-11.844825224582605,-12.956839348190863,19,0.2631578947368421,5.305422500008353,5.213901900000565,0.5263157894736842,2.0589337604772866,8.182254820304393e-13,1.6482754305633422e-13
37,27,can't help falling in love.wav,13.4990022675737,0.432855687442353,0,,0.4822771324706565,,1.861484299879521,31   27  120   55,3,4.089604200329632,0,1.049530375514146,sub-01,36,36,29.096000000000004,1.2372834753918063,,1.861484299879521,4.089604200329632,2024-04-03 12:49:04,24,M,L,N,2024-04-03,2024-04,Wednesday,16.80395963691087,2.5162765152401875e-12,3.853161239903313e-12,2.9340587551597263e-12,1.3525607978778167e-13,False,False,Not familiar,0.5,0.15957810787389587,can't help falling in love,-11.599241635705146,-11.41418281706146,-11.532531193564939,-12.868843204158988,74,0.5405405405405406,0.5,3.83406709972769,17.38308463073766,1.4294691115612945e-12,1.104487110098081e-13,-11.844825224582605,-12.956839348190863,16,0.4375,7.6714768571265655,8.085418899994693,0.625,1.057690390326194,9.746331026732089e-13,1.7856867578321017e-13
38,40,eye of the tiger.wav,8.305986394557824,0.4582542474935271,1,3.917686299886554,0.483364123774963,Hype up song,16.89257050026208,22   31   40   28,3,3.700335099827498,1,1.150792430278678,sub-01,37,26,32.750999999999976,0.7938688894995578,3.917686299886554,16.89257050026208,3.700335099827498,2024-04-03 12:49:04,24,M,L,N,2024-04-03,2024-04,Wednesday,24.139432422129527,1.8744325933829493e-12,1.1796100610262924e-12,1.0944802219127486e-12,7.759213782238073e-14,True,True,Familiar,0.5135135135135135,0.15957810787389587,eye of the tiger,-11.727130172659443,-11.928261531958178,-11.960792082055633,-13.11018228226424,74,0.5405405405405406,0.5,3.83406709972769,17.38308463073766,1.4294691115612945e-12,1.104487110098081e-13,-11.844825224582605,-12.956839348190863,15,0.4666666666666667,4.061946257131889,4.179969500051811,0.6666666666666666,1.5162304075990596,9.788368938311985e-13,2.0786796865797436e-13
39,60,john jacob jingleheimerschmidt.wav,9.928979591836734,0.4455302994313681,0,,0.41640368442493,,1.195216200314462,60  105   70   72,3,4.544869100209326,0,1.196655654299319,sub-01,38,84,23.946000000000026,3.507892758707087,,1.195216200314462,4.544869100209326,2024-04-03 12:49:04,24,M,L,N,2024-04-03,2024-04,Wednesday,20.074973256144723,1.3939400727925816e-12,1.2137289826898774e-12,1.3475322830253496e-12,6.999462160146074e-14,False,False,Not familiar,0.527027027027027,0.15957810787389587,john jacob jingleheimerschmidt,-11.855755896693488,-11.91587827739771,-11.870460821561021,-13.154935329964982,74,0.5405405405405406,0.5,3.83406709972769,17.38308463073766,1.4294691115612945e-12,1.104487110098081e-13,-11.844825224582605,-12.956839348190863,18,0.2777777777777778,6.202589099976467,6.725593399984064,0.3333333333333333,3.0150396962863106,6.896024036060195e-13,1.920039689504971e-13
40,86,peanuts.wav,10.50399092970522,0.4260647619359201,1,1.609359699767083,0.4303976801658495,Charlie brown,5.968021299690008,28    8  114   86,4,3.213456999976188,1,1.045972305913019,sub-01,39,16,19.112999999999943,0.837126563072257,1.609359699767083,5.968021299690008,3.213456999976188,2024-04-03 12:49:04,24,M,L,N,2024-04-03,2024-04,Wednesday,25.43079551130433,4.486229515522313e-12,2.2875862363959613e-12,1.3559734142624883e-12,1.0725368352202066e-13,True,True,Familiar,0.5405405405405406,0.15957810787389587,peanuts,-11.348118511677024,-11.640622525115079,-11.867748825330523,-12.969587783471288,74,0.5405405405405406,0.5,3.83406709972769,17.38308463073766,1.4294691115612945e-12,1.104487110098081e-13,-11.844825224582605,-12.956839348190863,20,0.55,3.5896888817968913,1.844390299999759,0.45,2.0443235756992393,4.5160625494084233e-13,1.5604224628218084e-13
41,30,clementine.wav,8.716009070294785,0.4503029431618495,0,,0.4818001494841703,,2.046683100052178,121   34   30   91,1,2.148939999751747,0,1.024888391046225,sub-01,40,60,21.54300000000012,2.7851274195794304,,2.046683100052178,2.148939999751747,2024-04-03 12:49:04,24,M,L,N,2024-04-03,2024-04,Wednesday,20.834320601970695,1.7875690438706459e-12,1.1058784523562648e-12,1.352663237564036e-12,9.759518678802781e-14,False,False,Not familiar,0.5540540540540541,0.15957810787389587,clementine,-11.747737174817546,-11.95629260392807,-11.868810312989982,-13.01057160039627,74,0.5405405405405406,0.5,3.83406709972769,17.38308463073766,1.4294691115612945e-12,1.104487110098081e-13,-11.844825224582605,-12.956839348190863,15,0.7333333333333333,3.54388938182067,3.072693800000707,0.5333333333333333,1.4067990418188607,6.868746691121616e-13,2.327203588666481e-13
42,119,wouldn't it be nice.wav,8.018004535147393,0.4389742854324081,0,,0.4733733527719425,  ,5.681353999767452,61   84  119   21,1,3.36999040003866,0,1.14025053384624,sub-01,41,38,24.572999999999865,1.546412729418476,,5.681353999767452,3.36999040003866,2024-04-03 12:49:04,24,M,L,N,2024-04-03,2024-04,Wednesday,13.482747291513027,5.090920131018232e-13,2.3772782236097993e-12,1.7237018405785862e-12,1.0344462203373284e-13,False,False,Not familiar,0.5675675675675675,0.15957810787389587,wouldn't it be nice,-12.29320371634513,-11.623919987852174,-11.76353785463083,-12.98529208287921,74,0.5405405405405406,0.5,3.83406709972769,17.38308463073766,1.4294691115612945e-12,1.104487110098081e-13,-11.844825224582605,-12.956839348190863,16,0.3125,4.817745979997563,5.566755400010152,0.625,1.4991478565517324,7.065469974555309e-13,2.6273703167196637e-13
43,82,old mcdonald.wav,9.046984126984126,0.433403137866599,1,3.124170199967921,0.4622014583279839,Old Mcdonald,6.255381300114095,114  120   82   78,3,2.398877099622041,1,1.076988022726092,sub-01,42,20,20.038999999999987,0.9980537950995565,3.124170199967921,6.255381300114095,2.398877099622041,2024-04-03 12:49:04,24,M,L,N,2024-04-03,2024-04,Wednesday,13.636215814437431,7.960434885011841e-13,8.763669232959923e-13,4.564965497995364e-13,1.1444695041633742e-13,True,True,Familiar,0.581081081081081,0.15957810787389587,old mcdonald,-12.099063205754566,-12.057314022372305,-12.340562500514535,-12.941395775160709,74,0.5405405405405406,0.5,3.83406709972769,17.38308463073766,1.4294691115612945e-12,1.104487110098081e-13,-11.844825224582605,-12.956839348190863,16,1.0,2.94285208125234,2.3843282500019995,0.875,0.8804404964999346,6.730712483921782e-13,1.5795682761692062e-13
44,67,love me do.wav,12.46798185941043,0.4677354825417461,1,3.973642400000244,0.4877854744756709,,3.032620099838823,49   67   32   66,2,5.868461000267416,1,1.067026800774326,sub-01,43,24,20.610000000000127,1.1644832605531223,3.973642400000244,3.032620099838823,5.868461000267416,2024-04-03 12:49:04,24,M,L,N,2024-04-03,2024-04,Wednesday,21.930476203524776,1.9647722729523528e-12,1.371927668660287e-12,1.3634940594178049e-12,1.3428879242706914e-13,False,True,Familiar,0.5945945945945946,0.15957810787389587,love me do,-11.706687779299491,-11.862668785079544,-11.865346749887872,-12.871960231487552,74,0.5405405405405406,0.5,3.83406709972769,17.38308463073766,1.4294691115612945e-12,1.104487110098081e-13,-11.844825224582605,-12.956839348190863,19,0.47368421052631576,5.897464988881337,6.235104600000341,0.631578947368421,1.7650586016133918,9.241744387877272e-13,1.8226724442361925e-13
45,83,on top of old smokey.wav,12.79700680272109,0.4136899155473741,1,6.420219900086522,0.4993836678599152,Over the rainbow,6.142289500217885,37   73   43   83,3,5.205221600364894,0,1.074585125425209,sub-01,44,24,26.375999999999976,0.9099181073703375,6.420219900086522,6.142289500217885,5.205221600364894,2024-04-03 12:49:04,24,M,L,N,2024-04-03,2024-04,Wednesday,16.980436227493083,8.443626465189904e-13,8.818254464958855e-13,9.08023258340576e-13,1.3000259200979166e-13,True,True,Familiar,0.6081081081081081,0.15957810787389587,on top of old smokey,-12.073470987549964,-12.054617373060962,-12.041903027206223,-12.886047988582954,74,0.5405405405405406,0.5,3.83406709972769,17.38308463073766,1.4294691115612945e-12,1.104487110098081e-13,-11.844825224582605,-12.956839348190863,18,0.4444444444444444,6.071482225013824,6.444624200041289,0.4444444444444444,1.3325469720369538,4.759837444697079e-13,1.5885754253873403e-13
46,92,ring around the rosie.wav,7.034013605442177,0.4538594691797558,1,4.866575099993497,0.4745216208841883,,3.382191500160843,24   92   25  111,2,2.692328699864447,1,1.153783828586674,sub-01,45,34,18.913999999999987,1.7976102358041675,4.866575099993497,3.382191500160843,2.692328699864447,2024-04-03 12:49:04,24,M,L,N,2024-04-03,2024-04,Wednesday,17.601142062364097,8.141308765300845e-13,7.469369408168845e-13,8.162410613364728e-13,1.0440802898819978e-13,False,True,Familiar,0.6216216216216216,0.15957810787389587,ring around the rosie,-12.089305773997806,-12.126716061385743,-12.088181561653778,-12.981266102759104,74,0.5405405405405406,0.5,3.83406709972769,17.38308463073766,1.4294691115612945e-12,1.104487110098081e-13,-11.844825224582605,-12.956839348190863,19,0.7894736842105263,3.7177239200042096,3.871024899999611,0.8947368421052632,1.3281355626238156,1.3572135258656769e-12,2.1644622747460044e-13
47,9,a-tisket a-tasket.wav,10.41800453514739,0.4508367510977214,1,2.795331200119108,0.4688083862588104,,1.752983799669892,9  101   98   61,2,3.196248100139201,0,1.115521978088815,sub-01,46,32,15.461000000000013,2.0697238212276035,2.795331200119108,1.752983799669892,3.196248100139201,2024-04-03 12:49:04,24,M,L,N,2024-04-03,2024-04,Wednesday,14.384309982309311,4.0055138000204374e-13,3.722078607341455e-13,6.69796439320087e-13,7.783981649149385e-14,False,True,Familiar,0.6351351351351351,0.15957810787389587,a-tisket a-tasket,-12.397341767669234,-12.429214459154167,-12.17405716552674,-13.108798196594092,74,0.5405405405405406,0.5,3.83406709972769,17.38308463073766,1.4294691115612945e-12,1.104487110098081e-13,-11.844825224582605,-12.956839348190863,18,0.3888888888888889,4.440154914301404,4.5850405000092,0.3888888888888889,3.527591017448948,5.459535331593658e-13,2.0499352783889452e-13
48,19,billie jean.wav,8.305986394557824,0.4674113589392564,0,,0.423383941339661,Micheal Jackson,8.686842499766499,92  117   19   58,3,3.35133340023458,1,1.103043718013325,sub-01,47,42,31.44100000000003,1.3358353741929314,,8.686842499766499,3.35133340023458,2024-04-03 12:49:04,24,M,L,N,2024-04-03,2024-04,Wednesday,16.551608338096784,4.3518895367301325e-13,1.4379777600956584e-12,6.28900104529603e-13,1.0957230617723038e-13,True,False,Not familiar,0.6486486486486487,0.15957810787389587,billie jean,-12.361322136792737,-11.842247830742027,-12.20141833308728,-12.960299197623536,74,0.5405405405405406,0.5,3.83406709972769,17.38308463073766,1.4294691115612945e-12,1.104487110098081e-13,-11.844825224582605,-12.956839348190863,18,0.1111111111111111,4.051077749958495,4.051077749958495,0.5,1.6829746745572263,5.909739214345684e-13,1.9179647051771393e-13
49,61,let it be.wav,12.88199546485261,0.4600673492584403,1,5.62836749991402,0.49246580088744,,2.294749099761248,64  112   36   61,3,2.94997450010851,0,1.059578178394076,sub-01,48,32,18.56399999999985,1.7237664296487964,5.62836749991402,2.294749099761248,2.94997450010851,2024-04-03 12:49:04,24,M,L,N,2024-04-03,2024-04,Wednesday,17.783674150830496,3.9227871051895235e-13,9.853033183316376e-13,8.246845338838403e-13,9.110658715917286e-14,False,True,Familiar,0.6621621621621622,0.15957810787389587,let it be,-12.406405260963073,-12.0064300545789,-12.083712150109948,-13.040450221671803,74,0.5405405405405406,0.5,3.83406709972769,17.38308463073766,1.4294691115612945e-12,1.104487110098081e-13,-11.844825224582605,-12.956839348190863,16,0.125,6.385374699966633,6.385374699966633,0.3125,2.0423368860029574,1.6031797034130658e-12,1.9585025514914134e-13
50,57,it's a small world.wav,9.291020408163265,0.4194687588033504,0,,0.4372191623943927,,2.503330000210553,96   59   57   65,2,4.7447624001652,0,1.06570754360616,sub-01,49,28,23.782000000000153,1.177361029349921,,2.503330000210553,4.7447624001652,2024-04-03 12:49:04,24,M,L,N,2024-04-03,2024-04,Wednesday,17.228404372599552,7.952112632089734e-13,1.256968014204522e-12,1.717875528011974e-12,1.02162544822439e-13,False,False,Not familiar,0.6756756756756757,0.15957810787389587,it's a small world,-12.099517477309355,-11.900675773571972,-11.765008307009971,-12.990708297532253,74,0.5405405405405406,0.5,3.83406709972769,17.38308463073766,1.4294691115612945e-12,1.104487110098081e-13,-11.844825224582605,-12.956839348190863,21,0.6666666666666666,5.635077764299759,6.141382700036047,0.38095238095238093,0.8888253392250828,1.0677954975409413e-12,1.9589213420818627e-13
51,51,home on the range.wav,13.08498866213152,0.4537045835536039,0,,0.4347907532610048,,1.562134600244462,59   77   23   51,2,1.880340300034732,0,1.03930044023642,sub-01,50,80,24.945999999999913,3.2069269622384464,,1.562134600244462,1.880340300034732,2024-04-03 12:49:04,24,M,L,N,2024-04-03,2024-04,Wednesday,17.479617417363492,1.1866277560584173e-12,2.262198301870601e-12,9.349820155598805e-13,1.6842167964896112e-13,False,False,Not familiar,0.6891891891891891,0.15957810787389587,home on the range,-11.925685497426148,-11.6454693279546,-12.029196742729859,-12.773602005794185,74,0.5405405405405406,0.5,3.83406709972769,17.38308463073766,1.4294691115612945e-12,1.104487110098081e-13,-11.844825224582605,-12.956839348190863,20,0.2,4.754126149993681,4.69933969998965,0.35,2.4867552259810237,1.0170520936414158e-12,1.7198266655046633e-13
